Name,SoldPrice,AskPrice,Rooms,Size,MonthlyRent,YearlyRent,YearBuilt,Region,Kommun,Lat,Log
Slalomvägen 38,2640000,2295000.0,1.0,42.0,2367.0,4860.0,1950.0,Västertorp,Stockholms,59.2913152,17.966692
Svartkärrsvägen 18,2600000,2600000.0,3.0,86.0,4487.0,4000.0,1969.0,Igelbodaplatån,Nacka,59.28910565,18.27326073863393
Atlasvägen 61,2725000,2495000.0,,41.0,1777.0,3000.0,,Nacka,Nacka,59.3120997,18.2073591
Rubanksgränd 3,2740000,2495000.0,2.0,49.0,3701.0,4990.0,2007.0,Enskede,Stockholms,59.2779081,18.0444314682601
Pingstvägen 46,2650000,2195000.0,,35.0,2234.0,,1939.0,Midsommarkransen,Stockholms,59.3019987,17.9975179
Teknikvägen 81,2670000,2595000.0,3.0,86.0,5157.0,,1980.0,Kallhäll,Järfälla,59.4522794,17.8072383
Borensvägen 54,2750000,2495000.0,2.0,42.0,2289.0,,1945.0,Årsta,Stockholms,59.2964776,18.0528626
Dartanjangs Gata 48 vån 05/6,2575000,2395000.0,2.0,52.0,3314.0,,2013.0,Annedal,Stockholms,59.3633265,17.9510126
Vänskapsvägen 40,2550000,2250000.0,1.0,33.0,2078.0,,1940.0,Stora Essingen,Stockholms,59.3217466,17.990691623708127
Hannebergsgatan 28,2670000,1995000.0,1.0,34.0,2566.0,,2004.0,Solna,Solna,59.3664864,18.0096279
Hannebergsgatan 28,2670000,1995000.0,1.0,34.0,2566.0,,2004.0,Centrum,Solna,59.3664864,18.0096279
Hannebergsgatan 28,3000000,2575000.0,2.0,44.0,3146.0,5500.0,2004.0,Solna,Solna,59.3664864,18.0096279
Hannebergsgatan 28,3000000,2575000.0,2.0,44.0,3146.0,5500.0,2004.0,Centrum,Solna,59.3664864,18.0096279
Bergsgatan 12,2720000,2395000.0,3.0,78.0,5240.0,,2004.0,Bergvik,Södertälje,59.1964289,17.6271663
Byggmästarvägen 27,2710000,2395000.0,2.0,48.0,3334.0,4572.0,1939.0,Bromma Abrahamsberg,Stockholms,59.3364679,17.9537633
Källängsvägen 14,2600000,2395000.0,2.0,54.0,3064.0,,1958.0,Näset,Lidingö,59.3643845,18.133142
Sikvägen 12,2525000,2495000.0,3.0,80.0,3892.0,1500.0,1962.0,Centrum,Tyresö,59.216667,18.333333
Tellusvägen 76B,2715000,2200000.0,2.0,96.0,4079.0,5100.0,1982.0,Sollentuna,Sollentuna,59.4283893,17.94845
Per Lindeströms väg 74,2630000,2295000.0,2.0,42.0,3131.0,,1939.0,Hammarbyhöjden,Stockholms,59.294805,18.1043275
Radiusbacken 39,2750000,2495000.0,2.0,39.0,2600.0,,2019.0,Telefonplan,Stockholms,59.2983614,17.9981996
Eklångsvägen 15,2650000,2295000.0,2.0,42.0,2448.0,,1945.0,Årsta,Stockholms,59.2964776,18.0528626
Fridensborgsvägen 62 2tr,2700000,2250000.0,2.0,37.0,1953.0,2028.0,2010.0,Järvastaden,Solna,59.3831023,17.9856662
Grindtorpsvägen 9 3 tr.,2600000,2495000.0,2.0,61.0,3834.0,8580.0,1962.0,Grindtorp,Täby,59.4387184,18.0730951
Chamottevägen 13,2615000,2495000.0,2.0,57.0,3565.0,4800.0,2017.0,Porslinskvarteren,Värmdö,59.3218866,18.384632191894557
Chamottevägen 13,2615000,2495000.0,2.0,57.0,3565.0,4800.0,2017.0,Porslinskvarteret,Värmdö,59.3,18.583333
Chamottevägen 13,2830000,2750000.0,2.0,57.0,3565.0,5400.0,2017.0,Porslinskvarteren,Värmdö,59.3218866,18.384632191894557
Chamottevägen 13,2830000,2750000.0,2.0,57.0,3565.0,5400.0,2017.0,Porslinskvarteret,Värmdö,59.3,18.583333
Chamottevägen 13,2895000,2895000.0,2.0,64.0,3819.0,5292.0,2017.0,Porslinskvarteren,Värmdö,59.3218866,18.384632191894557
Chamottevägen 13,2895000,2895000.0,2.0,64.0,3819.0,5292.0,2017.0,Porslinskvarteret,Värmdö,59.3,18.583333
Solnavägen 96B 1 tr,2675000,2495000.0,,34.0,2624.0,2748.0,2017.0,Råsunda Gamla Råsunda Nya Råsunda,Solna,59.3664864,18.0096279
Gamla huddingevägen 451,2615000,2195000.0,2.0,45.0,2653.0,3600.0,1945.0,Örby,Stockholms,59.2718469,18.0271185
Krukmakargatan 38 2tr,2610000,2295000.0,1.0,24.0,2243.0,4800.0,1884.0,Högalid,Stockholms,59.317225,18.0553147
Järnvägsallén 5B,2560000,2295000.0,2.0,67.0,3853.0,4898.0,1947.0,Norra Viggbyholm,Täby,59.44143,18.116291
Järnvägsallén 5B,2560000,2295000.0,2.0,67.0,3853.0,4898.0,1947.0,Viggbyholm,Täby,59.44143,18.116291
Järnvägsallén 5B,2900000,2695000.0,3.0,72.0,3980.0,,1947.0,Norra Viggbyholm,Täby,59.44143,18.116291
Järnvägsallén 5B,2900000,2695000.0,3.0,72.0,3980.0,,1947.0,Viggbyholm,Täby,59.44143,18.116291
Elin Wägners gata 19,2700000,2195000.0,2.0,58.0,4062.0,5640.0,1958.0,Fruängen,Stockholms,59.2864677,17.964876
Borensvägen 11,2710000,2475000.0,2.0,45.0,2464.0,3900.0,1945.0,Årsta,Stockholms,59.2964776,18.0528626
Kornvägen 5 Markplan,2650000,2495000.0,4.0,90.0,5294.0,,1971.0,Botkyrka,Botkyrka,59.2034494,17.8545982
Järva Skjutbaneväg 35 högst upp!,2750000,2800000.0,2.0,44.0,2764.0,4020.0,,Järvastaden,Solna,59.3831023,17.9856662
Bagarbyvägen 26,2600000,2495000.0,3.0,81.0,3891.0,2676.0,1973.0,Tureberg,Sollentuna,59.4272517,17.9462927
Sandstuguvägen 53 4 tr.,2510000,2395000.0,3.0,65.0,3730.0,4750.0,2015.0,Uttran,Botkyrka,59.1921285,17.8052198
Erik Sandbergs Gata 8,2530000,2095000.0,1.0,36.0,2108.0,3500.0,1939.0,Råsunda,Solna,59.365658,17.9946009
Erik Sandbergs Gata 8,2530000,2095000.0,1.0,36.0,2108.0,3500.0,1939.0,Gamla Råsunda,Solna,59.3664864,18.0096279
Erik Sandbergs Gata 8,3100000,2550000.0,2.0,41.0,2685.0,5600.0,1939.0,Råsunda,Solna,59.365658,17.9946009
Erik Sandbergs Gata 8,3100000,2550000.0,2.0,41.0,2685.0,5600.0,1939.0,Gamla Råsunda,Solna,59.3664864,18.0096279
Erik Sandbergs Gata 8,3150000,2695000.0,2.0,40.0,2348.0,3000.0,1939.0,Råsunda,Solna,59.365658,17.9946009
Erik Sandbergs Gata 8,3150000,2695000.0,2.0,40.0,2348.0,3000.0,1939.0,Gamla Råsunda,Solna,59.3664864,18.0096279
Erik Sandbergs Gata 8,3300000,2895000.0,2.0,48.0,3185.0,7896.0,1939.0,Råsunda,Solna,59.365658,17.9946009
Erik Sandbergs Gata 8,3300000,2895000.0,2.0,48.0,3185.0,7896.0,1939.0,Gamla Råsunda,Solna,59.3664864,18.0096279
Erik Sandbergs Gata 8,5000000,4650000.0,3.0,77.0,4768.0,,1939.0,Råsunda,Solna,59.365658,17.9946009
Erik Sandbergs Gata 8,5000000,4650000.0,3.0,77.0,4768.0,,1939.0,Gamla Råsunda,Solna,59.3664864,18.0096279
Borensvägen 25,2520000,2195000.0,1.0,41.0,2394.0,5400.0,1944.0,Årsta,Stockholms,59.2964776,18.0528626
Strahlenbergsgatan 22 3 tr,2700000,2195000.0,2.0,38.0,3021.0,,1937.0,Johanneshov,Stockholms,59.2946981,18.0840975
Vasavägen 40A,2600000,2350000.0,3.0,77.0,4164.0,5400.0,1977.0,Rotebro,Sollentuna,59.4765285,17.9116924
Hedenhösvägen 9,2745000,2745000.0,3.0,88.0,5947.0,8029.0,1992.0,Huddinge,Huddinge,59.2293827,17.9748815
Bergsunds strand 9 6tr,2700000,2350000.0,1.0,26.0,1479.0,,1940.0,Hornstull,Stockholms,59.3158262,18.0348172
Källängsvägen 55,2750000,2695000.0,2.0,49.0,1805.0,4332.0,1960.0,Näset,Lidingö,59.3643845,18.133142
Rutger Fuchsgatan 4a 3tr (gårdshus),2650000,2195000.0,1.0,22.0,1165.0,4200.0,1929.0,Katarina,Stockholms,,
Bolkavägen 11A,2700000,2595000.0,4.0,109.0,6286.0,7704.0,1998.0,Norrtälje,Norrtälje,59.766667,18.7
Rådmansgatan 46,2560000,2195000.0,1.0,20.0,1385.0,1800.0,1957.0,Vasastan,Stockholms,59.3413498,18.0489474
Rådmansgatan 46,2560000,2195000.0,1.0,20.0,1385.0,1800.0,1957.0,Norrmalm,Stockholms,59.3340818,18.0629048
Rådmansgatan 46,5000000,4950000.0,,68.0,4336.0,5400.0,1957.0,Vasastan,Stockholms,59.3413498,18.0489474
Rådmansgatan 46,5000000,4950000.0,,68.0,4336.0,5400.0,1957.0,Norrmalm,Stockholms,59.3340818,18.0629048
Rådmansgatan 46,5350000,5495000.0,4.0,76.0,4817.0,7600.0,1957.0,Vasastan,Stockholms,59.3413498,18.0489474
Rådmansgatan 46,5350000,5495000.0,4.0,76.0,4817.0,7600.0,1957.0,Norrmalm,Stockholms,59.3340818,18.0629048
Rådmansgatan 46,6210000,5195000.0,4.0,71.0,4699.0,7600.0,1957.0,Vasastan,Stockholms,59.3413498,18.0489474
Rådmansgatan 46,6210000,5195000.0,4.0,71.0,4699.0,7600.0,1957.0,Norrmalm,Stockholms,59.3340818,18.0629048
Källtorpsvägen 16,2695000,2695000.0,2.0,54.0,3716.0,6860.0,2017.0,Näsby Park,Täby,59.466667,18.066667
Sköndalsvägen 111 4tr,2600000,2245000.0,2.0,53.0,3180.0,6600.0,2020.0,Sköndal,Stockholms,59.2552389,18.1123844
Gästgivargränd 11,2700000,2600000.0,3.0,85.0,5617.0,,1994.0,Centrum,Täby,59.466667,18.066667
Ektorpsvägen 7A,2600000,2495000.0,3.0,76.0,3621.0,5400.0,1962.0,Ektorp,Nacka,59.3128664,18.2026166
Ektorpsvägen 7A,2600000,2495000.0,3.0,76.0,3621.0,5400.0,1962.0,Nacka,Nacka,59.3120997,18.2073591
Ektorpsvägen 7A,3950000,3695000.0,5.0,107.0,5292.0,9612.0,,Ektorp,Nacka,59.3128664,18.2026166
Ektorpsvägen 7A,3950000,3695000.0,5.0,107.0,5292.0,9612.0,,Nacka,Nacka,59.3120997,18.2073591
Tulegatan 27A 1tr,2630000,2195000.0,,38.0,2495.0,4488.0,1939.0,Sundbyberg,Sundbyberg,59.3607417,17.9718708
Karl Martins väg 20,2600000,2575000.0,4.0,82.0,4726.0,,1965.0,Vaxholm,Vaxholm,59.4012797,18.2594743
Hanvedens allé,2540000,2540000.0,3.0,68.0,3609.0,12000.0,2020.0,Botkyrka,Botkyrka,59.2034494,17.8545982
Mariestadsvägen 4,2670000,2295000.0,2.0,37.0,3170.0,,,Hammarbyhöjden,Stockholms,59.294805,18.1043275
Frödingsvägen 6,2600000,2600000.0,1.0,27.0,1342.0,3600.0,1933.0,Fredhäll,Stockholms,59.3298217,18.0030284
Kamomillagatan 13 2 tr.,2750000,2495000.0,2.0,58.0,2538.0,5831.0,2015.0,Annedal,Stockholms,59.3633265,17.9510126
Doktor Widerströms gata 56,2720000,2195000.0,2.0,56.0,3252.0,,1954.0,Fruängen,Stockholms,59.2864677,17.964876
Hovstagränd 9,2670000,1895000.0,2.0,59.0,4460.0,6000.0,2007.0,Hagsätra,Stockholms,59.2625476,18.012769
Framnäsbacken 5,2610000,1995000.0,2.0,57.0,2610.0,,1960.0,Skytteholm,Solna,59.3664864,18.0096279
Kattgränd 1,2700000,2490000.0,1.0,23.0,939.0,2760.0,1951.0,Mariaberget,Stockholms,59.3202142,18.0623609
Alphyddevägen 21,2640000,2495000.0,1.0,44.0,2390.0,4200.0,1961.0,Alphyddan,Nacka,59.3076797,18.1205984
Olaus Magnus Väg 60  2 tr,2550000,2390000.0,2.0,37.0,2828.0,5000.0,1937.0,Hammarbyhöjden,Stockholms,59.294805,18.1043275
Slätbaksvägen 21,2700000,2395000.0,2.0,42.0,2323.0,,1943.0,Årsta,Stockholms,59.2964776,18.0528626
Slätbaksvägen 21,5500000,,5.0,95.0,6683.0,,1943.0,Årsta,Stockholms,59.2964776,18.0528626
Spångavägen 40,2600000,2495000.0,3.0,56.0,3870.0,6720.0,1941.0,Riksby,Stockholms,59.343036,17.9455049
Vinterbrinksvägen 13,2550000,2495000.0,3.0,86.0,4552.0,2760.0,1968.0,Igelbodaplatån,Nacka,59.28910565,18.27326073863393
Doktor Widerströms Gata 58,2620000,2250000.0,2.0,56.0,3252.0,8736.0,1954.0,Fruängen,Stockholms,59.2864677,17.964876
Skagafjordsgatan 5,2650000,2495000.0,3.0,73.0,3694.0,,2012.0,Kista,Stockholms,59.403311,17.9442849
Tomtbergavägen 52 Markplan,2600000,2295000.0,4.0,90.0,5159.0,,1971.0,Botkyrka,Botkyrka,59.2034494,17.8545982
Sockenvägen 402,2650000,2350000.0,1.0,44.0,2545.0,8400.0,2011.0,Gamla Enskede,Stockholms,59.2800116,18.0887181
Rubinstigen 11,2550000,2495000.0,4.0,110.0,5345.0,3600.0,1977.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Sigrid Undsets Gata 4,2620000,2290000.0,2.0,55.0,2430.0,7260.0,1951.0,Bromma Blackeberg,Stockholms,59.3484727,17.8826992
Ståltrådsvägen 42,2730000,2395000.0,2.0,59.0,3256.0,2712.0,1945.0,Bromma Johannesfred,Stockholms,59.3446123,17.9683063
Ståltrådsvägen 42,2730000,2395000.0,2.0,59.0,3256.0,2712.0,1945.0,Johannesfred,Stockholms,59.3446123,17.9683063
Ståltrådsvägen 42,3250000,2995000.0,3.0,60.0,3239.0,4500.0,,Bromma Johannesfred,Stockholms,59.3446123,17.9683063
Ståltrådsvägen 42,3250000,2995000.0,3.0,60.0,3239.0,4500.0,,Johannesfred,Stockholms,59.3446123,17.9683063
Ståltrådsvägen 42,3475000,2995000.0,3.0,59.0,3354.0,4860.0,1945.0,Bromma Johannesfred,Stockholms,59.3446123,17.9683063
Ståltrådsvägen 42,3475000,2995000.0,3.0,59.0,3354.0,4860.0,1945.0,Johannesfred,Stockholms,59.3446123,17.9683063
Pilvägen 88 3tr,2550000,2495000.0,3.0,78.0,4495.0,3500.0,1970.0,Helenelund,Sollentuna,59.4283893,17.94845
Sköntorpsvägen 111 5 tr,2515000,2095000.0,,31.0,2265.0,3000.0,1960.0,Årsta,Stockholms,59.2964776,18.0528626
Doktor Widerströms gata 20,2550000,2195000.0,2.0,57.0,3739.0,,1953.0,Fruängen,Stockholms,59.2864677,17.964876
Trädgårdsgatan 2A,2700000,2850000.0,3.0,80.0,4592.0,3640.0,2017.0,Norrtälje,Norrtälje,59.766667,18.7
Pastellvägen 28,2610000,2250000.0,2.0,39.0,2064.0,,1943.0,Stockholms,Stockholms,59.2948439,18.0862475
Gustafsvägen 8,2570000,2295000.0,2.0,33.0,1997.0,3200.0,1939.0,Vasalund,Solna,59.3654821,18.0020872
Langelandsgatan 11,2750000,2595000.0,3.0,76.0,4533.0,,1980.0,Stockholms,Stockholms,59.3997628,17.9449605
Pastellvägen 16,2520000,1995000.0,,35.0,2224.0,2700.0,1943.0,Johanneshov,Stockholms,59.2946981,18.0840975
Gamla Tyresövägen 306,2585000,2250000.0,1.0,41.0,2247.0,5012.0,1921.0,Enskededalen,Stockholms,59.2817657,18.1054546
Läckövägen 30,2540000,2195000.0,1.0,31.0,1723.0,,1943.0,Hammarbyhöjden,Stockholms,59.294805,18.1043275
Fallskärmsgatan 13 2tr,2725000,2250000.0,2.0,77.0,4710.0,,1985.0,Skarpnäck,Stockholms,59.2664372,18.1330727
Sannadalsvägen 30 2/2tr,2665000,2195000.0,,33.0,2352.0,,1938.0,Gröndal,Stockholms,59.3155417,18.0109121
Odelbergsvägen 22A,2575000,2395000.0,2.0,41.0,2680.0,3900.0,1939.0,Enskede Gård,Stockholms,59.2892869,18.0702041
Maskinistvägen 16 2 tr.,2680000,2495000.0,2.0,67.0,3772.0,3000.0,2012.0,Kallhäll,Järfälla,59.4522794,17.8072383
Kubbegatan 26 3tr,2550000,2150000.0,2.0,57.0,3149.0,5640.0,1955.0,Sköndal,Stockholms,59.2552389,18.1123844
Per Hallströms Väg 12 10tr,2650000,2650000.0,3.0,80.0,5371.0,4500.0,1962.0,Forum,Nacka,59.3120997,18.2073591
Brantingsgatan 17 Entréplan,2583000,1995000.0,1.0,26.0,1434.0,,,Gärdet,Stockholms,59.344243,18.0908903
Brantingsgatan 17 Entréplan,2850000,2450000.0,,31.0,1710.0,8400.0,,Gärdet,Stockholms,59.344243,18.0908903
Brantingsgatan 17 Entréplan,3650000,2850000.0,2.0,33.0,1821.0,,,Gärdet,Stockholms,59.344243,18.0908903
Stopvägen 58,2620000,2175000.0,2.0,40.0,2510.0,3200.0,1942.0,Åkeslund,Stockholms,59.336483,17.9371498
Nynäsvägen 305,2680000,2495000.0,1.0,51.0,3087.0,4200.0,1925.0,Gamla Enskede,Stockholms,59.2800116,18.0887181
Bergslagsvägen 15,2600000,2250000.0,2.0,56.0,3382.0,4500.0,1941.0,Brommaplan,Stockholms,59.3382828,17.9396936
Folkungavägen 24,2505000,2295000.0,4.0,99.0,4154.0,4000.0,,Jakobsberg,Järfälla,59.4238735,17.8329911
Grimstagatan 34 Vån 1,2630000,2495000.0,2.0,66.0,3640.0,4920.0,2002.0,Vällingby Råcksta,Stockholms,59.3549132,17.8818481
Trollesundsvägen 179,2575000,1995000.0,2.0,60.0,3154.0,1200.0,1955.0,Högdalen,Stockholms,59.2637643,18.0430573
Strålgatan 23,2620000,2250000.0,1.0,29.0,2113.0,3620.0,1939.0,Lilla Essingen \ Kungsholmen,Stockholms,59.324747,18.00513729103853
Strålgatan 23,2620000,2250000.0,1.0,29.0,2113.0,3620.0,1939.0,Lilla Essingen,Stockholms,59.324747,18.00513729103853
Strålgatan 23,2840000,2395000.0,1.0,33.0,2562.0,,1938.0,Lilla Essingen \ Kungsholmen,Stockholms,59.324747,18.00513729103853
Strålgatan 23,2840000,2395000.0,1.0,33.0,2562.0,,1938.0,Lilla Essingen,Stockholms,59.324747,18.00513729103853
Näsbydalsvägen 12 10tr,2725000,2495000.0,3.0,67.0,3347.0,4700.0,1958.0,Näsbydal,Täby,59.4375858,18.0652812
Bygatan 44,2550000,2550000.0,3.0,87.0,4953.0,,1967.0,Tureberg,Sollentuna,59.4272517,17.9462927
Drakflygargatan 2,2600000,2095000.0,2.0,59.0,3469.0,4800.0,1986.0,Skarpnäck,Stockholms,59.2664372,18.1330727
Ringvägen 139B BV,2600000,2150000.0,1.0,19.0,783.0,4200.0,1926.0,Katarina,Stockholms,59.315349,18.0516689
Elias Lönnrots Väg 3 2tr,2700000,2395000.0,3.0,59.0,3297.0,9576.0,1952.0,Blackeberg,Stockholms,59.3484727,17.8826992
Bagarbyvägen 22 2tr,2610000,2195000.0,3.0,81.0,3891.0,2976.0,1972.0,Tureberg,Sollentuna,59.4272517,17.9462927
Registervägen 10,2540000,2245000.0,2.0,45.0,2722.0,3600.0,1944.0,Abrahamsberg,Stockholms,59.3364679,17.9537633
Registervägen 10,3020000,2695000.0,3.0,63.0,3811.0,,1944.0,Abrahamsberg,Stockholms,59.3364679,17.9537633
Kanslivägen 21E,2650000,2395000.0,3.0,70.0,4074.0,,2014.0,Riksten,Botkyrka,59.168579,17.9210173
Hovslagarvägen 51,2750000,2695000.0,3.0,69.0,4742.0,12600.0,1981.0,Hästhagen,Värmdö,59.3,18.583333
Allévägen 5 E,2600000,2495000.0,2.0,53.0,2141.0,12756.0,1997.0,Eknäs,Nacka,59.3100566,18.2279912
Stopvägen 56,2750000,2295000.0,2.0,40.0,2525.0,,1942.0,Åkeslund,Stockholms,59.336483,17.9371498
Centralvägen 20,2600000,2195000.0,3.0,67.0,4560.0,,1990.0,Björknäs,Nacka,59.3120997,18.2073591
Furusundsgatan 13 4tr,2745000,2395000.0,1.0,25.0,1091.0,3620.0,1938.0,Östermalm,Stockholms,59.336723,18.0859178
Atlasvägen 45,2630000,1995000.0,1.0,36.0,1776.0,,,Sickla,Nacka,59.3068049,18.1213049
Karlslundsvägen 14,2600000,,2.0,52.0,2817.0,3240.0,2016.0,Barkarbystaden,Järfälla,59.4133988,17.8669048
Sköntorpsvägen 115 8tr,2675000,2725000.0,2.0,41.0,2994.0,5100.0,1962.0,Årsta,Stockholms,59.2964776,18.0528626
Boplatsvägen 11,2700000,2395000.0,2.0,56.0,3431.0,4050.0,2018.0,Järvastaden,Sundbyberg,59.3607417,17.9718708
Boplatsvägen 11,2900000,2595000.0,2.0,56.0,3345.0,,,Järvastaden,Sundbyberg,59.3607417,17.9718708
Långhalsvägen 24,2550000,2250000.0,1.0,30.0,1918.0,,1944.0,Årsta,Stockholms,59.2964776,18.0528626
Vikstensvägen 13,2515000,1995000.0,1.0,42.0,2740.0,8400.0,1950.0,Kärrtorp,Stockholms,59.2841561,18.1146325
Essinge Brogata 39 ½ tr,2730000,2650000.0,2.0,48.0,2648.0,,1938.0,Kungsholmen Lilla Essingen,Stockholms,59.324747,18.00513729103853
Gustaf Bergs väg 17A,2550000,2095000.0,2.0,54.0,2714.0,4000.0,1968.0,Centrum,Täby,59.466667,18.066667
Granitvägen 29B 3 tr,2670000,2095000.0,3.0,78.0,4367.0,,1964.0,Centrum,Tyresö,59.216667,18.333333
Stamgatan 25 1tr,2550000,2095000.0,3.0,69.0,4536.0,2400.0,1959.0,Gamla Östberga,Stockholms,59.2918662,18.0458944
Marknadsvägen 109 våning 2,2600000,2695000.0,3.0,81.0,3894.0,6276.0,1964.0,Centrum,Täby,59.466667,18.066667
Ängsstigen 8,2717000,2495000.0,2.0,48.0,2670.0,,1934.0,Centrum,Sundbyberg,59.3607417,17.9718708
Drottning Kristinas Esplanad 65,2570000,2195000.0,1.0,37.0,2128.0,3900.0,2012.0,Ulriksdal,Solna,59.3807703,18.0003755
Drottning Kristinas Esplanad 65,3230000,2895000.0,2.0,52.0,2990.0,4300.0,2013.0,Ulriksdal,Solna,59.3807703,18.0003755
Drottning Kristinas Esplanad 65,3900000,3795000.0,3.0,70.0,4025.0,,2014.0,Ulriksdal,Solna,59.3807703,18.0003755
Kavallerivägen 2A 6tr,2650000,2650000.0,2.0,55.0,2979.0,4020.0,2018.0,Rissne,Sundbyberg,59.3755892,17.9402175
Ugglevägen 7,2700000,2595000.0,2.0,62.0,3591.0,,2014.0,Häggvik,Sollentuna,59.4448524,17.9334383
Ugglevägen 7,2800000,2495000.0,2.0,60.0,3475.0,,2015.0,Häggvik,Sollentuna,59.4448524,17.9334383
Fyrskeppsvägen 35 1 tr,2700000,2695000.0,2.0,53.0,3300.0,4704.0,1950.0,Kärrtorp,Stockholms,59.2841561,18.1146325
Hasselquistvägen 25,2690000,2295000.0,2.0,40.0,2900.0,,1939.0,Hammarbyhöjden,Stockholms,59.294805,18.1043275
Klubbacken 16,2700000,2395000.0,2.0,43.0,2880.0,4300.0,1943.0,Mälarhöjden,Stockholms,59.3009642,17.9557798
Klubbacken 16,3700000,3295000.0,3.0,66.0,3719.0,,1943.0,Mälarhöjden,Stockholms,59.3009642,17.9557798
Sigrid Undsets Gata 10,2600000,2290000.0,2.0,55.0,2430.0,6300.0,1951.0,Blackeberg,Stockholms,59.3484727,17.8826992
Centrumvägen 4C,2725000,2695000.0,3.0,76.0,4275.0,9600.0,2017.0,Nykvarn,Nykvarn,59.2,17.416667
Framnäsbacken 22,2595000,2595000.0,2.0,50.0,1974.0,6276.0,1964.0,Skytteholm,Solna,59.3664864,18.0096279
Bjulevägen 28,2630000,2595000.0,3.0,76.0,6126.0,,,Enskede,Stockholms,59.2779081,18.0444314682601
Rönningevägen 2B,2660000,2395000.0,2.0,65.0,2972.0,4800.0,2004.0,Rönninge,Salem,59.1939891,17.7484631
Mandelbrödsvägen 16 2 tr,2600000,2395000.0,2.0,57.0,3082.0,5600.0,1950.0,Sköndal,Stockholms,59.2552389,18.1123844
Järnlundsvägen 22,2550000,1995000.0,1.0,41.0,2822.0,4536.0,,Årsta,Stockholms,59.2964776,18.0528626
Backvägen 3 vån 6/6,2750000,2395000.0,,36.0,1936.0,,1954.0,Råsunda,Solna,59.365658,17.9946009
Skälderviksplan 2 2 tr,2700000,2650000.0,2.0,58.0,3966.0,6420.0,1951.0,Årsta,Stockholms,59.2964776,18.0528626
Semaforvägen 57,2600000,2250000.0,2.0,56.0,2883.0,4200.0,,Boo,Nacka,59.3205986,18.2613337
Kungsklippan 11 4 tr,2595000,2685000.0,1.0,24.0,1731.0,,1938.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Kungsklippan 11 4 tr,3175000,2650000.0,2.0,31.0,2461.0,,1938.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Rådjursstigen 14,2745000,1995000.0,1.0,34.0,1921.0,4500.0,1960.0,Bergshamra,Solna,59.3813446,18.0369906
Rådjursstigen 14,3350000,2750000.0,2.0,57.0,2214.0,4860.0,1959.0,Bergshamra,Solna,59.3813446,18.0369906
Sjösavägen 15,2700000,1990000.0,3.0,75.0,4132.0,,1953.0,Bandhagen,Stockholms,59.2703049,18.0495879
Clas Horns väg 1,2525000,2495000.0,2.0,52.0,3309.0,6120.0,2017.0,Ekbacken,Ekerö,59.333333,17.6
Clas Horns väg 1,2525000,2495000.0,2.0,52.0,3309.0,6120.0,2017.0,Centrum,Ekerö,59.333333,17.6
Clas Horns väg 1,3400000,3495000.0,3.0,77.0,4425.0,6600.0,2017.0,Ekbacken,Ekerö,59.333333,17.6
Clas Horns väg 1,3400000,3495000.0,3.0,77.0,4425.0,6600.0,2017.0,Centrum,Ekerö,59.333333,17.6
Sollentunavägen 144B,2600000,2600000.0,2.0,40.0,2858.0,3000.0,2013.0,Centrum,Sollentuna,59.4283893,17.94845
Sikvägen 24,2650000,1995000.0,3.0,80.0,4150.0,1800.0,1962.0,Centrum,Tyresö,59.216667,18.333333
Borensvägen 13,2720000,2500000.0,2.0,45.0,2464.0,3800.0,1944.0,Årsta,Stockholms,59.2964776,18.0528626
Borensvägen 13,2760000,2495000.0,2.0,45.0,2464.0,7208.0,1945.0,Årsta,Stockholms,59.2964776,18.0528626
Slaggvägen 5,2560000,2195000.0,2.0,48.0,2523.0,7260.0,,Johannesfred,Stockholms,59.3446123,17.9683063
Slaggvägen 5,2560000,2195000.0,2.0,48.0,2523.0,7260.0,,Bromma Johannesfred,Stockholms,59.3446123,17.9683063
Slaggvägen 5,3400000,2695000.0,2.0,65.0,3259.0,4896.0,1951.0,Johannesfred,Stockholms,59.3446123,17.9683063
Slaggvägen 5,3400000,2695000.0,2.0,65.0,3259.0,4896.0,1951.0,Bromma Johannesfred,Stockholms,59.3446123,17.9683063
Petuniavägen 58,2700000,2495000.0,2.0,72.0,4176.0,3000.0,2000.0,Haninge,Haninge,59.049722,18.266667
Pastellvägen 34,2730000,2495000.0,2.0,47.0,2235.0,4800.0,,Johanneshov,Stockholms,59.2946981,18.0840975
Bildhuggarvägen 33,2700000,2195000.0,1.0,34.0,1811.0,4800.0,1945.0,Globen,Stockholms,59.2936201,18.083213182712974
Svartkärrsvägen 28,2650000,2650000.0,3.0,73.0,3894.0,,1969.0,Igelboda,Nacka,59.2920544,18.2841348
Svartkärrsvägen 28,2650000,2650000.0,3.0,73.0,3894.0,,1969.0,Igelbodaplatån,Nacka,59.28910565,18.27326073863393
Svartkärrsvägen 28,2990000,2850000.0,3.0,86.0,4552.0,2580.0,1968.0,Igelboda,Nacka,59.2920544,18.2841348
Svartkärrsvägen 28,2990000,2850000.0,3.0,86.0,4552.0,2580.0,1968.0,Igelbodaplatån,Nacka,59.28910565,18.27326073863393
Siljansvägen 44,2750000,2475000.0,2.0,44.0,2833.0,,,Årsta,Stockholms,59.2964776,18.0528626
